id,equipment_id,person_id,verification_type,recognition_name,image_url,equipment_verification_id,add_time,update_time,operator_id,remark,recognition_type,temperature_val,signSimilar,qrCode
1361,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/fb6a505bbeb94ff8aafb1760f1ab4261/20200811121409_20200806151232.jpg,20200806151232,2020-08-06 15:12:32,2020-08-11 12:14:09,1,,0,36.5℃,,
1362,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/632c2f97278f4f758d6af31f363b6b2a/20200811121409_20200806151147.jpg,20200806151147,2020-08-06 15:11:47,2020-08-11 12:14:09,1,,0,36.4℃,,
1363,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/6f79508e0c4c4e55aece820a0c9004a0/20200811121409_20200806151207.jpg,20200806151207,2020-08-06 15:12:07,2020-08-11 12:14:09,1,,0,36.6℃,,
1364,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/4429c722d72b4c5285e024d57f830605/20200811121409_20200806151141.jpg,20200806151141,2020-08-06 15:11:41,2020-08-11 12:14:09,1,,0,0℃,,
1365,1,1,3,田村幸雄,C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/287fcf8060d3_1293022382302167040/20200811121928_20200811121906.jpg,20200811121906,2020-08-11 12:19:06,2020-08-11 12:19:28,1,,0,36.1℃,,
1366,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/ecb4b8995ef040d5b349cedeea0ab7bf/20200811121936_20200811121914.jpg,20200811121914,2020-08-11 12:19:14,2020-08-11 12:19:36,1,,0,36.5℃,,
1367,1,1,3,田村幸雄,C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/287fcf8060d3_1293022382302167040/20200811121954_20200811121931.jpg,20200811121931,2020-08-11 12:19:31,2020-08-11 12:19:54,1,,0,36.5℃,,
1368,1,1,3,田村幸雄,C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/287fcf8060d3_1293022382302167040/20200811121956_20200811121933.jpg,20200811121933,2020-08-11 12:19:33,2020-08-11 12:19:56,1,,0,36.2℃,,
1369,1,1,3,田村幸雄,C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/287fcf8060d3_1293022382302167040/20200811122203_20200811122140.jpg,20200811122140,2020-08-11 12:21:40,2020-08-11 12:22:03,1,,0,36.5℃,,
1370,1,1,3,田村幸雄,C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/287fcf8060d3_1293022382302167040/20200811122208_20200811122145.jpg,20200811122145,2020-08-11 12:21:45,2020-08-11 12:22:08,1,,0,36.4℃,,
1371,1,1,3,田村幸雄,C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/287fcf8060d3_1293022382302167040/20200811122215_20200811122152.jpg,20200811122152,2020-08-11 12:21:52,2020-08-11 12:22:15,1,,0,36.4℃,,
1372,1,1,3,田村幸雄,,20200811122159,2020-08-11 12:21:59,2020-08-11 12:21:59,1,,0,36.3℃,,
1373,1,1,3,田村幸雄,C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/287fcf8060d3_1293022382302167040/20200811122224_20200811122201.jpg,20200811122201,2020-08-11 12:22:01,2020-08-11 12:22:24,1,,0,36.2℃,,
1374,1,1,3,田村幸雄,C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/287fcf8060d3_1293022382302167040/20200811122301_20200811122238.jpg,20200811122238,2020-08-11 12:22:38,2020-08-11 12:23:01,1,,0,36.5℃,,
1375,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/965f33c916ce49f7a01abe025c123d51/20200811122700_20200811122637.jpg,20200811122637,2020-08-11 12:26:37,2020-08-11 12:27:00,1,,0,36.5℃,,
1376,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/962840fe66b045e0a8f8b6fb9c0e865d/20200811153126_20200811123802.jpg,20200811123802,2020-08-11 12:38:02,2020-08-11 15:31:26,1,,0,36.4℃,,
1377,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/4b45b0613c124cd1aa2da456adccf169/20200811153126_20200811123814.jpg,20200811123814,2020-08-11 12:38:14,2020-08-11 15:31:26,1,,0,36.2℃,,
1379,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/1461f19b96e042bfbbea65c9f0cd19f8/20200811153126_20200811123805.jpg,20200811123805,2020-08-11 12:38:05,2020-08-11 15:31:26,1,,0,36.5℃,,
1380,1,-2,3,未登録(- - -),,20200811123759,2020-08-11 12:37:59,2020-08-11 12:37:59,1,,0,36.6℃,,
1381,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/31440fe5d244494885f4532b5262d58e/20200811153126_20200811123811.jpg,20200811123811,2020-08-11 12:38:11,2020-08-11 15:31:26,1,,0,36.5℃,,
1382,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/a4d321501b5b460bb1071c5acad00e44/20200811153126_20200811123449.jpg,20200811123449,2020-08-11 12:34:49,2020-08-11 15:31:26,1,,0,36.4℃,,
1383,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/aad06a99de9b4887b78490c9ad8e45a8/20200811153224_20200811153201.jpg,20200811153201,2020-08-11 15:32:01,2020-08-11 15:32:24,1,,0,36.2℃,,
1384,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/90f6562bd89841afbecd76713162759f/20200811153317_20200811153254.jpg,20200811153254,2020-08-11 15:32:54,2020-08-11 15:33:17,1,,0,36.3℃,,
1385,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/bcc1cde18f5445dfaed7c8b3f258bd76/20200811153359_20200811153335.jpg,20200811153335,2020-08-11 15:33:35,2020-08-11 15:33:59,1,,0,36.2℃,,
1386,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/f19a933d06a2458dab6b4f5e06913805/20200811153425_20200811153401.jpg,20200811153401,2020-08-11 15:34:01,2020-08-11 15:34:25,1,,0,36.3℃,,
1387,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/c4f0efa63a534a16931dffa90bcaec20/20200811153452_20200811153428.jpg,20200811153428,2020-08-11 15:34:28,2020-08-11 15:34:52,1,,0,36.6℃,,
1388,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/da340a179f3740f0b28797186990a909/20200811153454_20200811153430.jpg,20200811153430,2020-08-11 15:34:30,2020-08-11 15:34:54,1,,0,36.4℃,,
1389,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/5db6bf1216e342128e0afc6b96cb2502/20200811153545_20200811153521.jpg,20200811153521,2020-08-11 15:35:21,2020-08-11 15:35:45,1,,0,36.4℃,,
1390,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/6254c0b665744b29937296ce1b5f4e92/20200811153555_20200811153532.jpg,20200811153532,2020-08-11 15:35:32,2020-08-11 15:35:55,1,,0,36.3℃,,
1391,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/327ac252dc6d434686fb1931cdca2e9a/20200811153558_20200811153534.jpg,20200811153534,2020-08-11 15:35:34,2020-08-11 15:35:58,1,,0,36.4℃,,
1392,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/55ac86ff406949e1b4d9ba03909f190c/20200811153621_20200811153557.jpg,20200811153557,2020-08-11 15:35:57,2020-08-11 15:36:21,1,,0,36.5℃,,
1393,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/e8a713debd6a45daa626151ac80e52d2/20200811153628_20200811153605.jpg,20200811153605,2020-08-11 15:36:05,2020-08-11 15:36:28,1,,0,36.6℃,,
1394,1,1,3,田村幸雄,C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/287fcf8060d3_1293022382302167040/20200811153650_20200811153627.jpg,20200811153627,2020-08-11 15:36:27,2020-08-11 15:36:50,1,,0,36.2℃,,
1395,1,1,3,田村幸雄,C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/287fcf8060d3_1293022382302167040/20200811153800_20200811153736.jpg,20200811153736,2020-08-11 15:37:36,2020-08-11 15:38:00,1,,0,36.3℃,,
1396,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/81e741254bda47ae930b9b9c8c2b9115/20200811154137_20200811154113.jpg,20200811154113,2020-08-11 15:41:13,2020-08-11 15:41:37,1,,0,36.3℃,,
1397,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/1d969655e0714febabf39b32cf260c0b/20200811154913_20200811154849.jpg,20200811154849,2020-08-11 15:48:49,2020-08-11 15:49:13,1,,0,36.5℃,,
1398,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/8e032968bbc34e4ba7f27421695bf411/20200811154941_20200811154918.jpg,20200811154918,2020-08-11 15:49:18,2020-08-11 15:49:41,1,,0,36.6℃,,
1399,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/9da45eb8b03d48769748552127087869/20200811154950_20200811154927.jpg,20200811154927,2020-08-11 15:49:27,2020-08-11 15:49:50,1,,0,36.5℃,,
1400,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/f271936171e34ffb9ad796679633fd5a/20200811155007_20200811154943.jpg,20200811154943,2020-08-11 15:49:43,2020-08-11 15:50:07,1,,0,36.4℃,,
1401,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/6f910374d3534fd88c8345cd3264dc83/20200811155009_20200811154945.jpg,20200811154945,2020-08-11 15:49:45,2020-08-11 15:50:09,1,,0,36.5℃,,
1402,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/63cab8f267024fec8bd4e854fd3c9f7a/20200811155011_20200811154948.jpg,20200811154948,2020-08-11 15:49:48,2020-08-11 15:50:11,1,,0,36.5℃,,
1403,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/5e5d3471dc9c4fabb0230e9df834f992/20200811155014_20200811154950.jpg,20200811154950,2020-08-11 15:49:50,2020-08-11 15:50:14,1,,0,36.5℃,,
1404,1,1,3,田村幸雄,C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/287fcf8060d3_1293022382302167040/20200811161809_20200811161746.jpg,20200811161746,2020-08-11 16:17:46,2020-08-11 16:18:09,1,,0,36.5℃,,
1405,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/8d124cdf540b4cba9bfb7b03f8b15b0b/20200811161818_20200811161754.jpg,20200811161754,2020-08-11 16:17:54,2020-08-11 16:18:18,1,,0,36.4℃,,
1406,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/8d4a8d896f394669ac873b0460617769/20200811161820_20200811161756.jpg,20200811161756,2020-08-11 16:17:56,2020-08-11 16:18:20,1,,0,36.5℃,,
1407,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/02d3cf3c450b45c5baee705f745d0cfb/20200811161921_20200811161857.jpg,20200811161857,2020-08-11 16:18:57,2020-08-11 16:19:21,1,,0,36.3℃,,
1408,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/aaf701ce3ae6430e8d3d592fb5d6aa36/20200811162027_20200811162003.jpg,20200811162003,2020-08-11 16:20:03,2020-08-11 16:20:27,1,,0,36.2℃,,
1409,1,-2,3,未登録(- - -),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/11/76a09abbd9e04bf6bcee3979c368c045/20200811162208_20200811162144.jpg,20200811162144,2020-08-11 16:21:44,2020-08-11 16:22:08,1,,0,36.5℃,,
1410,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/4f8322bbc54942d2a2f7bc41995c4d87/20200819114310_20200819114249.jpg,20200819114249,2020-08-19 11:42:49,2020-08-19 11:43:10,1,,0,36.2℃,,
1411,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/16cbe63c05bb443bb9658a15808f7984/20200819114331_20200819112938.jpg,20200819112938,2020-08-19 11:29:38,2020-08-19 11:43:31,1,,0,36.4℃,,
1412,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/148893b86f0f4807b7f90df704d03997/20200819114332_20200819112940.jpg,20200819112940,2020-08-19 11:29:40,2020-08-19 11:43:32,1,,0,36.8℃,,
1413,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/5a78265d6ced44dc9a5178ea0aae9e01/20200819114332_20200819113631.jpg,20200819113631,2020-08-19 11:36:31,2020-08-19 11:43:32,1,,0,36.5℃,,
1414,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/23336ac300494835a5b386d9b5bbc1e6/20200819114331_20200819112822.jpg,20200819112822,2020-08-19 11:28:22,2020-08-19 11:43:31,1,,0,38.4℃,,
1415,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/09a4f7388d1e4910885cc3d125f557a6/20200819114331_20200819112847.jpg,20200819112847,2020-08-19 11:28:47,2020-08-19 11:43:31,1,,0,38.3℃,,
1416,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/a4020ba75f0547c4a24d3688338add34/20200819114331_20200819112836.jpg,20200819112836,2020-08-19 11:28:36,2020-08-19 11:43:31,1,,0,38.3℃,,
1418,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/fd1770a0fad046cd806d5e5355cf01b4/20200819114333_20200819112934.jpg,20200819112934,2020-08-19 11:29:34,2020-08-19 11:43:33,1,,0,38.0℃,,
1419,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/709b1204022e4644b6284660b4b5c66b/20200819114333_20200819112923.jpg,20200819112923,2020-08-19 11:29:23,2020-08-19 11:43:33,1,,0,36.4℃,,
1421,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/529b0ca5b433428dadf806dcbacd694a/20200819114333_20200819112818.jpg,20200819112818,2020-08-19 11:28:18,2020-08-19 11:43:33,1,,0,38.3℃,,
1422,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/b91fcd101e0c4a4989a35231df8fd30d/20200819114333_20200819113158.jpg,20200819113158,2020-08-19 11:31:58,2020-08-19 11:43:33,1,,0,36.3℃,,
1424,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/e1edf738ca694c2a98b2183c620b7566/20200819114333_20200819112905.jpg,20200819112905,2020-08-19 11:29:05,2020-08-19 11:43:33,1,,0,36.5℃,,
1425,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/65f086deb60c4926a0ec7ec2830f9aeb/20200819114332_20200819112950.jpg,20200819112950,2020-08-19 11:29:50,2020-08-19 11:43:32,1,,0,36.5℃,,
1426,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/525fbab08e10433d82a84fa47d1558da/20200819114333_20200819114311.jpg,20200819114311,2020-08-19 11:43:11,2020-08-19 11:43:33,1,,0,36.6℃,,
1427,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/dfda191c226b4d908a73778d92185ba4/20200819114352_20200819114331.jpg,20200819114331,2020-08-19 11:43:31,2020-08-19 11:43:52,1,,0,36.5℃,,
1428,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/a994ee5da5784157b910b5e9f6d0371e/20200819114415_20200819114354.jpg,20200819114354,2020-08-19 11:43:54,2020-08-19 11:44:15,1,,0,36.3℃,,
1429,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/a7202ddb483b4c31baf6c73cdabb2e47/20200819114803_20200819114742.jpg,20200819114742,2020-08-19 11:47:42,2020-08-19 11:48:03,1,,0,36.3℃,,
1430,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/b515d6daa461467daa1bb8f4890acc1b/20200819114833_20200819114812.jpg,20200819114812,2020-08-19 11:48:12,2020-08-19 11:48:33,1,,0,36.4℃,,
1431,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/05e83e5ba5fc439e9c33e27e2b14890d/20200819115253_20200819115231.jpg,20200819115231,2020-08-19 11:52:31,2020-08-19 11:52:53,1,,0,36.3℃,,
1432,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/7c17a59d05494f5a935d9ff396ccd744/20200819115256_20200819115235.jpg,20200819115235,2020-08-19 11:52:35,2020-08-19 11:52:56,1,,0,36.4℃,,
1433,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/bb21b43d6e754f7a98443a0c3f693124/20200819115446_20200819115425.jpg,20200819115425,2020-08-19 11:54:25,2020-08-19 11:54:46,1,,0,36.4℃,,
1434,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/bc4a98219f49484fb1e2cf0a8d4b3da3/20200819115449_20200819115428.jpg,20200819115428,2020-08-19 11:54:28,2020-08-19 11:54:49,1,,0,36.5℃,,
1435,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/7210888a9e924af2afc9ef4337877a4c/20200819115519_20200819115457.jpg,20200819115457,2020-08-19 11:54:57,2020-08-19 11:55:19,1,,0,36.2℃,,
1436,3,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/19/4fb565f9c5424715a5bcb06d82fbd33d/20200819123559_20200819123539.jpg,20200819123539,2020-08-19 12:35:39,2020-08-19 12:35:59,1,,0,36.4℃,,
1437,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/ca730852a6d24589b4ad2c12e96c783e/20200916162905_20200916162820.jpg,20200916162820,2020-09-16 16:28:20,2020-09-16 16:29:05,1,,0,36.4℃,,
1438,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/5a4b5bfb78984408ad039a06b5ce49ad/20200916162909_20200916162823.jpg,20200916162823,2020-09-16 16:28:23,2020-09-16 16:29:09,1,,0,36.5℃,,
1439,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/626081961c1a402d9ec79cb2f6cc7840/20200916162912_20200916162827.jpg,20200916162827,2020-09-16 16:28:27,2020-09-16 16:29:12,1,,0,36.2℃,,
1440,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/b873ac63074240d49a0ba4447c067af9/20200916162923_20200916160551.jpg,20200916160551,2020-09-16 16:05:51,2020-09-16 16:29:23,1,,0,36.5℃,,
1441,1,-2,3,未登録(浅野聡),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/586e18737a724f02b911280ff713deff/20200916162923_20200916160540.jpg,20200916160540,2020-09-16 16:05:40,2020-09-16 16:29:23,1,,0,36.8℃,93,
1442,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/7b390acc5cd64e6da5cb38e80a7208e0/20200916162923_20200916160543.jpg,20200916160543,2020-09-16 16:05:43,2020-09-16 16:29:23,1,,0,36.3℃,,
1443,1,-2,3,未登録(Haruki),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/1f601debd1414149978886659f5dc8b5/20200916162923_20200916160454.jpg,20200916160454,2020-09-16 16:04:54,2020-09-16 16:29:23,1,,0,36.5℃,,
1444,1,-2,3,未登録(浅野聡),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/b60f9773f25b4072929935aef5a69e66/20200916162923_20200916160321.jpg,20200916160321,2020-09-16 16:03:21,2020-09-16 16:29:23,1,,0,36.1℃,87,
1445,1,-2,3,未登録(Haruki),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/6c8bcbcefb0d42b1ad7fa272ef0c64bf/20200916162923_20200916160501.jpg,20200916160501,2020-09-16 16:05:01,2020-09-16 16:29:23,1,,0,36.2℃,,
1446,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/9e4205db1d9a46909829234af9ca144b/20200916162924_20200916160442.jpg,20200916160442,2020-09-16 16:04:42,2020-09-16 16:29:24,1,,0,36.5℃,,
1447,1,-2,3,未登録(Haruki),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/acba0cb5a0ea4216b07270f81dfa8543/20200916162924_20200916160513.jpg,20200916160513,2020-09-16 16:05:13,2020-09-16 16:29:24,1,,0,36.1℃,,
1448,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/9af44ce1d619474abaef3c97b5a687d7/20200916162924_20200916160547.jpg,20200916160547,2020-09-16 16:05:47,2020-09-16 16:29:24,1,,0,36.4℃,,
1449,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/7d84762ffc154ebf8ad770d5d2f80bbb/20200916162924_20200916160311.jpg,20200916160311,2020-09-16 16:03:11,2020-09-16 16:29:24,1,,0,36.1℃,,
1450,1,-2,3,未登録(浅野聡),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/e706b9f9659b4f70b1938f5d626a3602/20200916162924_20200916160308.jpg,20200916160308,2020-09-16 16:03:08,2020-09-16 16:29:24,1,,0,36.5℃,91,
1451,1,-2,3,未登録(浅野聡),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/0cf6ed90cb9c405fb8baa90ecbec87d9/20200916162924_20200916160304.jpg,20200916160304,2020-09-16 16:03:04,2020-09-16 16:29:24,1,,0,36.6℃,92,
1452,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/bcd64b8a5e564615baaedf42b6ae3e49/20200916162924_20200916155051.jpg,20200916155051,2020-09-16 15:50:51,2020-09-16 16:29:24,1,,0,36.3℃,,
1453,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/14f1d7195b4f4f7aafc8354fdffd5c98/20200916162924_20200916155024.jpg,20200916155024,2020-09-16 15:50:24,2020-09-16 16:29:24,1,,0,36.6℃,,
1454,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/efdd2165b7564632ad475aa207934d33/20200916162924_20200916155844.jpg,20200916155844,2020-09-16 15:58:44,2020-09-16 16:29:24,1,,0,36.6℃,,
1455,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/4a5f59e547784df7ac9666073b7ad127/20200916162924_20200916155224.jpg,20200916155224,2020-09-16 15:52:24,2020-09-16 16:29:24,1,,0,36.0℃,,
1456,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/6f4a1d444e1e47e7ae756917ffb41432/20200916162924_20200916155841.jpg,20200916155841,2020-09-16 15:58:41,2020-09-16 16:29:24,1,,0,36.2℃,,
1457,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/fe5c0e093fb74b2899242040fd5b1153/20200916162924_20200916155048.jpg,20200916155048,2020-09-16 15:50:48,2020-09-16 16:29:24,1,,0,36.5℃,,
1458,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/a6fc777fe0514978a48bdbb7fe15c44c/20200916162924_20200916154904.jpg,20200916154904,2020-09-16 15:49:04,2020-09-16 16:29:24,1,,0,36.6℃,,
1459,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/34fab8c11a2045dca3bf0b966dccb8bf/20200916162924_20200916155220.jpg,20200916155220,2020-09-16 15:52:20,2020-09-16 16:29:24,1,,0,36.3℃,,
1460,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/511617d9511548cf81a20fac29b175fc/20200916162924_20200916154835.jpg,20200916154835,2020-09-16 15:48:35,2020-09-16 16:29:24,1,,0,36.6℃,,
1461,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/81dc7f3cebaf4e9f91c7f37579897bc1/20200916162924_20200916154956.jpg,20200916154956,2020-09-16 15:49:56,2020-09-16 16:29:24,1,,0,36.4℃,,
1462,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/f1a444642a2a4f9b8cc6a5dbcd10d5cf/20200916162924_20200916154842.jpg,20200916154842,2020-09-16 15:48:42,2020-09-16 16:29:24,1,,0,36.9℃,,
1463,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/ee2313003f0942b98f1482236efca968/20200916162925_20200916154901.jpg,20200916154901,2020-09-16 15:49:01,2020-09-16 16:29:25,1,,0,36.3℃,,
1464,1,-2,3,未登録(Haruki),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/9fcd0034072443b8be2627cc7b41b3db/20200916162925_20200916154801.jpg,20200916154801,2020-09-16 15:48:01,2020-09-16 16:29:25,1,,0,36.2℃,,
1465,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202009/16/e0b00c40f44146f1b2fa4ef8307a0f80/20200916162925_20200916154953.jpg,20200916154953,2020-09-16 15:49:53,2020-09-16 16:29:25,1,,0,36.4℃,,
